country,nuts3,potential,year,bark_kton,sawdust_kton
FR,FR823,UD05,2012,0.0,0.0
FR,FR823,UD05,2020,0.0,0.0
FR,FR823,UD05,2030,0.0,0.0
FR,FR823,UD06,2012,0.0,0.0
FR,FR823,UD06,2020,0.0,0.0
FR,FR823,UD06,2030,0.0,0.0
FR,FR823,UD07,2012,0.0,0.0
FR,FR823,UD07,2020,0.0,0.0
FR,FR823,UD07,2030,0.0,0.0
FR,FR823,UD08,2012,0.0,0.0
FR,FR823,UD08,2020,0.0,0.0
FR,FR823,UD08,2030,0.0,0.0
FR,FR824,BASE,2012,1.96436365958295,2.360403566749087
FR,FR824,BASE,2020,1.88578911319964,2.199313165484424
FR,FR824,BASE,2030,1.88578911319964,2.7457843097222803
FR,FR824,HIGH,2012,0.0,0.0
FR,FR824,HIGH,2020,0.0,0.0
FR,FR824,HIGH,2030,0.0,0.0
FR,FR824,TECH,2012,1.96436365958295,2.360403566749087
FR,FR824,TECH,2020,1.88578911319964,2.199313165484424
FR,FR824,TECH,2030,1.88578911319964,2.7457843097222803
FR,FR824,UD01,2012,1.96436365958295,2.360403566749087
FR,FR824,UD01,2020,1.88578911319964,2.199313165484424
FR,FR824,UD01,2030,1.88578911319964,2.7457843097222803
FR,FR824,UD02,2012,0.0,2.360403566749087
FR,FR824,UD02,2020,0.0,2.199313165484424
FR,FR824,UD02,2030,0.0,2.7457843097222803
FR,FR824,UD03,2012,0.0,0.0
FR,FR824,UD03,2020,0.0,0.0
FR,FR824,UD03,2030,0.0,0.0
FR,FR824,UD04,2012,0.0,0.0
FR,FR824,UD04,2020,0.0,0.0
FR,FR824,UD04,2030,0.0,0.0
FR,FR824,UD05,2012,0.0,0.0
FR,FR824,UD05,2020,0.0,0.0
FR,FR824,UD05,2030,0.0,0.0
FR,FR824,UD06,2012,0.0,0.0
FR,FR824,UD06,2020,0.0,0.0
FR,FR824,UD06,2030,0.0,0.0
FR,FR824,UD07,2012,0.0,0.0
FR,FR824,UD07,2020,0.0,0.0
FR,FR824,UD07,2030,0.0,0.0
FR,FR824,UD08,2012,0.0,0.0
FR,FR824,UD08,2020,0.0,0.0
FR,FR824,UD08,2030,0.0,0.0
FR,FR825,BASE,2012,0.0,7.12330349851095
FR,FR825,BASE,2020,0.0,6.63715958860086
FR,FR825,BASE,2030,0.0,8.28631817674265
FR,FR825,HIGH,2012,0.0,0.0
FR,FR825,HIGH,2020,0.0,0.0
FR,FR825,HIGH,2030,0.0,0.0
FR,FR825,TECH,2012,0.0,7.12330349851095
FR,FR825,TECH,2020,0.0,6.63715958860086
FR,FR825,TECH,2030,0.0,8.28631817674265
FR,FR825,UD01,2012,0.0,7.12330349851095
FR,FR825,UD01,2020,0.0,6.63715958860086
FR,FR825,UD01,2030,0.0,8.28631817674265
FR,FR825,UD02,2012,0.0,7.12330349851095
FR,FR825,UD02,2020,0.0,6.63715958860086
FR,FR825,UD02,2030,0.0,8.28631817674265
FR,FR825,UD03,2012,0.0,0.0
FR,FR825,UD03,2020,0.0,0.0
FR,FR825,UD03,2030,0.0,0.0
FR,FR825,UD04,2012,0.0,0.0
FR,FR825,UD04,2020,0.0,0.0
FR,FR825,UD04,2030,0.0,0.0
FR,FR825,UD05,2012,0.0,0.0
FR,FR825,UD05,2020,0.0,0.0
FR,FR825,UD05,2030,0.0,0.0
FR,FR825,UD06,2012,0.0,0.0
FR,FR825,UD06,2020,0.0,0.0
FR,FR825,UD06,2030,0.0,0.0
FR,FR825,UD07,2012,0.0,0.0
FR,FR825,UD07,2020,0.0,0.0
FR,FR825,UD07,2030,0.0,0.0
FR,FR825,UD08,2012,0.0,0.0
FR,FR825,UD08,2020,0.0,0.0
FR,FR825,UD08,2030,0.0,0.0
FR,FR826,BASE,2012,3.92874971298777,2.8136493712046198
FR,FR826,BASE,2020,3.77159972446826,2.621626315227939
FR,FR826,BASE,2030,3.77159972446826,3.273031105928185
FR,FR826,HIGH,2012,0.0,0.0
FR,FR826,HIGH,2020,0.0,0.0
FR,FR826,HIGH,2030,0.0,0.0
FR,FR826,TECH,2012,3.92874971298777,2.8136493712046198
FR,FR826,TECH,2020,3.77159972446826,2.621626315227939
FR,FR826,TECH,2030,3.77159972446826,3.273031105928185
FR,FR826,UD01,2012,3.92874971298777,2.8136493712046198
FR,FR826,UD01,2020,3.77159972446826,2.621626315227939
FR,FR826,UD01,2030,3.77159972446826,3.273031105928185
FR,FR826,UD02,2012,0.0,2.8136493712046198
FR,FR826,UD02,2020,0.0,2.621626315227939
FR,FR826,UD02,2030,0.0,3.273031105928185
FR,FR826,UD03,2012,0.0,0.0
FR,FR826,UD03,2020,0.0,0.0
FR,FR826,UD03,2030,0.0,0.0
FR,FR826,UD04,2012,0.0,0.0
FR,FR826,UD04,2020,0.0,0.0
FR,FR826,UD04,2030,0.0,0.0
FR,FR826,UD05,2012,0.0,0.0
FR,FR826,UD05,2020,0.0,0.0
FR,FR826,UD05,2030,0.0,0.0
FR,FR826,UD06,2012,0.0,0.0
FR,FR826,UD06,2020,0.0,0.0
FR,FR826,UD06,2030,0.0,0.0
FR,FR826,UD07,2012,0.0,0.0
FR,FR826,UD07,2020,0.0,0.0
FR,FR826,UD07,2030,0.0,0.0
FR,FR826,UD08,2012,0.0,0.0
FR,FR826,UD08,2020,0.0,0.0
FR,FR826,UD08,2030,0.0,0.0
FR,FR831,BASE,2012,0.0,1.213363110781031
FR,FR831,BASE,2020,0.0,1.130554749893549
FR,FR831,BASE,2030,0.0,1.411467699215063
FR,FR831,HIGH,2012,0.0,0.0
FR,FR831,HIGH,2020,0.0,0.0
FR,FR831,HIGH,2030,0.0,0.0
FR,FR831,TECH,2012,0.0,1.213363110781031
FR,FR831,TECH,2020,0.0,1.130554749893549
FR,FR831,TECH,2030,0.0,1.411467699215063
FR,FR831,UD01,2012,0.0,1.213363110781031
FR,FR831,UD01,2020,0.0,1.130554749893549
FR,FR831,UD01,2030,0.0,1.411467699215063
FR,FR831,UD02,2012,0.0,1.213363110781031
FR,FR831,UD02,2020,0.0,1.130554749893549
FR,FR831,UD02,2030,0.0,1.411467699215063
FR,FR831,UD03,2012,0.0,0.0
FR,FR831,UD03,2020,0.0,0.0
FR,FR831,UD03,2030,0.0,0.0
FR,FR831,UD04,2012,0.0,0.0
FR,FR831,UD04,2020,0.0,0.0
FR,FR831,UD04,2030,0.0,0.0
FR,FR831,UD05,2012,0.0,0.0
FR,FR831,UD05,2020,0.0,0.0
FR,FR831,UD05,2030,0.0,0.0
FR,FR831,UD06,2012,0.0,0.0
FR,FR831,UD06,2020,0.0,0.0
FR,FR831,UD06,2030,0.0,0.0
FR,FR831,UD07,2012,0.0,0.0
FR,FR831,UD07,2020,0.0,0.0
FR,FR831,UD07,2030,0.0,0.0
FR,FR831,UD08,2012,0.0,0.0
FR,FR831,UD08,2020,0.0,0.0
FR,FR831,UD08,2030,0.0,0.0
FR,FR832,BASE,2012,0.0,0.991638401106547
FR,FR832,BASE,2020,0.0,0.9239620807543811
FR,FR832,BASE,2030,0.0,1.153542216692421
FR,FR832,HIGH,2012,0.0,0.0
FR,FR832,HIGH,2020,0.0,0.0
FR,FR832,HIGH,2030,0.0,0.0
FR,FR832,TECH,2012,0.0,0.991638401106547
FR,FR832,TECH,2020,0.0,0.9239620807543811
FR,FR832,TECH,2030,0.0,1.153542216692421
FR,FR832,UD01,2012,0.0,0.991638401106547
FR,FR832,UD01,2020,0.0,0.9239620807543811
FR,FR832,UD01,2030,0.0,1.153542216692421
FR,FR832,UD02,2012,0.0,0.991638401106547
FR,FR832,UD02,2020,0.0,0.9239620807543811
FR,FR832,UD02,2030,0.0,1.153542216692421
FR,FR832,UD03,2012,0.0,0.0
FR,FR832,UD03,2020,0.0,0.0
FR,FR832,UD03,2030,0.0,0.0
FR,FR832,UD04,2012,0.0,0.0
FR,FR832,UD04,2020,0.0,0.0
FR,FR832,UD04,2030,0.0,0.0
FR,FR832,UD05,2012,0.0,0.0
FR,FR832,UD05,2020,0.0,0.0
FR,FR832,UD05,2030,0.0,0.0
FR,FR832,UD06,2012,0.0,0.0
FR,FR832,UD06,2020,0.0,0.0
FR,FR832,UD06,2030,0.0,0.0
FR,FR832,UD07,2012,0.0,0.0
FR,FR832,UD07,2020,0.0,0.0
FR,FR832,UD07,2030,0.0,0.0
FR,FR832,UD08,2012,0.0,0.0
FR,FR832,UD08,2020,0.0,0.0
FR,FR832,UD08,2030,0.0,0.0
HR,HR031,BASE,2012,0.0,11.985911642919381
HR,HR031,BASE,2020,0.0,11.23290753149706
HR,HR031,BASE,2030,0.0,13.718402396901599
HR,HR031,HIGH,2012,0.0,0.0
HR,HR031,HIGH,2020,0.0,0.0
HR,HR031,HIGH,2030,0.0,0.0
HR,HR031,TECH,2012,0.0,11.985911642919381
HR,HR031,TECH,2020,0.0,11.23290753149706
HR,HR031,TECH,2030,0.0,13.718402396901599
HR,HR031,UD01,2012,0.0,11.985911642919381
HR,HR031,UD01,2020,0.0,11.23290753149706
HR,HR031,UD01,2030,0.0,13.718402396901599
HR,HR031,UD02,2012,0.0,11.985911642919381
HR,HR031,UD02,2020,0.0,11.23290753149706
HR,HR031,UD02,2030,0.0,13.718402396901599
HR,HR031,UD03,2012,0.0,0.0
HR,HR031,UD03,2020,0.0,0.0
HR,HR031,UD03,2030,0.0,0.0
HR,HR031,UD04,2012,0.0,0.0
HR,HR031,UD04,2020,0.0,0.0
HR,HR031,UD04,2030,0.0,0.0
HR,HR031,UD05,2012,0.0,0.0
HR,HR031,UD05,2020,0.0,0.0
HR,HR031,UD05,2030,0.0,0.0
HR,HR031,UD06,2012,0.0,0.0
HR,HR031,UD06,2020,0.0,0.0
HR,HR031,UD06,2030,0.0,0.0
HR,HR031,UD07,2012,0.0,0.0
HR,HR031,UD07,2020,0.0,0.0
HR,HR031,UD07,2030,0.0,0.0
HR,HR031,UD08,2012,0.0,0.0
HR,HR031,UD08,2020,0.0,0.0
HR,HR031,UD08,2030,0.0,0.0
HR,HR032,BASE,2012,0.0,18.1173594834207
HR,HR032,BASE,2020,0.0,16.97915267983629
HR,HR032,BASE,2030,0.0,20.73611379487427
HR,HR032,HIGH,2012,0.0,0.0
HR,HR032,HIGH,2020,0.0,0.0
HR,HR032,HIGH,2030,0.0,0.0
HR,HR032,TECH,2012,0.0,18.1173594834207
HR,HR032,TECH,2020,0.0,16.97915267983629
HR,HR032,TECH,2030,0.0,20.73611379487427
HR,HR032,UD01,2012,0.0,18.1173594834207
HR,HR032,UD01,2020,0.0,16.97915267983629
HR,HR032,UD01,2030,0.0,20.73611379487427
HR,HR032,UD02,2012,0.0,18.1173594834207
HR,HR032,UD02,2020,0.0,16.97915267983629
HR,HR032,UD02,2030,0.0,20.73611379487427
HR,HR032,UD03,2012,0.0,0.0
HR,HR032,UD03,2020,0.0,0.0
HR,HR032,UD03,2030,0.0,0.0
HR,HR032,UD04,2012,0.0,0.0
HR,HR032,UD04,2020,0.0,0.0
HR,HR032,UD04,2030,0.0,0.0
HR,HR032,UD05,2012,0.0,0.0
HR,HR032,UD05,2020,0.0,0.0
HR,HR032,UD05,2030,0.0,0.0
HR,HR032,UD06,2012,0.0,0.0
HR,HR032,UD06,2020,0.0,0.0
HR,HR032,UD06,2030,0.0,0.0
HR,HR032,UD07,2012,0.0,0.0
HR,HR032,UD07,2020,0.0,0.0
HR,HR032,UD07,2030,0.0,0.0
HR,HR032,UD08,2012,0.0,0.0
HR,HR032,UD08,2020,0.0,0.0
HR,HR032,UD08,2030,0.0,0.0
HR,HR033,BASE,2012,0.0,17.97923196873333
HR,HR033,BASE,2020,0.0,16.84970290194183
HR,HR033,BASE,2030,0.0,20.57802078659785
HR,HR033,HIGH,2012,0.0,0.0
HR,HR033,HIGH,2020,0.0,0.0
HR,HR033,HIGH,2030,0.0,0.0
HR,HR033,TECH,2012,0.0,17.97923196873333
HR,HR033,TECH,2020,0.0,16.84970290194183
HR,HR033,TECH,2030,0.0,20.57802078659785
HR,HR033,UD01,2012,0.0,17.97923196873333
HR,HR033,UD01,2020,0.0,16.84970290194183
HR,HR033,UD01,2030,0.0,20.57802078659785
HR,HR033,UD02,2012,0.0,17.97923196873333
HR,HR033,UD02,2020,0.0,16.84970290194183
HR,HR033,UD02,2030,0.0,20.57802078659785
HR,HR033,UD03,2012,0.0,0.0
HR,HR033,UD03,2020,0.0,0.0
HR,HR033,UD03,2030,0.0,0.0
HR,HR033,UD04,2012,0.0,0.0
HR,HR033,UD04,2020,0.0,0.0
HR,HR033,UD04,2030,0.0,0.0
HR,HR033,UD05,2012,0.0,0.0
HR,HR033,UD05,2020,0.0,0.0
HR,HR033,UD05,2030,0.0,0.0
HR,HR033,UD06,2012,0.0,0.0
HR,HR033,UD06,2020,0.0,0.0
HR,HR033,UD06,2030,0.0,0.0
HR,HR033,UD07,2012,0.0,0.0
HR,HR033,UD07,2020,0.0,0.0
HR,HR033,UD07,2030,0.0,0.0
HR,HR033,UD08,2012,0.0,0.0
HR,HR033,UD08,2020,0.0,0.0
HR,HR033,UD08,2030,0.0,0.0
HR,HR034,BASE,2012,0.0,9.63416500796222
HR,HR034,BASE,2020,0.0,9.02890726226521
HR,HR034,BASE,2030,0.0,11.02672506479302
HR,HR034,HIGH,2012,0.0,0.0
HR,HR034,HIGH,2020,0.0,0.0
HR,HR034,HIGH,2030,0.0,0.0
HR,HR034,TECH,2012,0.0,9.63416500796222
HR,HR034,TECH,2020,0.0,9.02890726226521
HR,HR034,TECH,2030,0.0,11.02672506479302
HR,HR034,UD01,2012,0.0,9.63416500796222
HR,HR034,UD01,2020,0.0,9.02890726226521
HR,HR034,UD01,2030,0.0,11.02672506479302
HR,HR034,UD02,2012,0.0,9.63416500796222
HR,HR034,UD02,2020,0.0,9.02890726226521
HR,HR034,UD02,2030,0.0,11.02672506479302
HR,HR034,UD03,2012,0.0,0.0
HR,HR034,UD03,2020,0.0,0.0
HR,HR034,UD03,2030,0.0,0.0
HR,HR034,UD04,2012,0.0,0.0
HR,HR034,UD04,2020,0.0,0.0
HR,HR034,UD04,2030,0.0,0.0
HR,HR034,UD05,2012,0.0,0.0
HR,HR034,UD05,2020,0.0,0.0
HR,HR034,UD05,2030,0.0,0.0
HR,HR034,UD06,2012,0.0,0.0
HR,HR034,UD06,2020,0.0,0.0
HR,HR034,UD06,2030,0.0,0.0
HR,HR034,UD07,2012,0.0,0.0
HR,HR034,UD07,2020,0.0,0.0
HR,HR034,UD07,2030,0.0,0.0
HR,HR034,UD08,2012,0.0,0.0
HR,HR034,UD08,2020,0.0,0.0
HR,HR034,UD08,2030,0.0,0.0
HR,HR035,BASE,2012,0.0,8.538967023834214
HR,HR035,BASE,2020,0.0,8.002514105791425
HR,HR035,BASE,2030,0.0,9.77322286169452
HR,HR035,HIGH,2012,0.0,0.0
HR,HR035,HIGH,2020,0.0,0.0
HR,HR035,HIGH,2030,0.0,0.0
HR,HR035,TECH,2012,0.0,8.538967023834214
HR,HR035,TECH,2020,0.0,8.002514105791425
HR,HR035,TECH,2030,0.0,9.77322286169452
HR,HR035,UD01,2012,0.0,8.538967023834214
HR,HR035,UD01,2020,0.0,8.002514105791425
HR,HR035,UD01,2030,0.0,9.77322286169452
HR,HR035,UD02,2012,0.0,8.538967023834214
HR,HR035,UD02,2020,0.0,8.002514105791425
HR,HR035,UD02,2030,0.0,9.77322286169452
HR,HR035,UD03,2012,0.0,0.0
HR,HR035,UD03,2020,0.0,0.0
HR,HR035,UD03,2030,0.0,0.0
HR,HR035,UD04,2012,0.0,0.0
HR,HR035,UD04,2020,0.0,0.0
HR,HR035,UD04,2030,0.0,0.0
HR,HR035,UD05,2012,0.0,0.0
HR,HR035,UD05,2020,0.0,0.0
HR,HR035,UD05,2030,0.0,0.0
HR,HR035,UD06,2012,0.0,0.0
HR,HR035,UD06,2020,0.0,0.0
HR,HR035,UD06,2030,0.0,0.0
HR,HR035,UD07,2012,0.0,0.0
HR,HR035,UD07,2020,0.0,0.0
HR,HR035,UD07,2030,0.0,0.0
HR,HR035,UD08,2012,0.0,0.0
HR,HR035,UD08,2020,0.0,0.0
HR,HR035,UD08,2030,0.0,0.0
HR,HR036,BASE,2012,0.0,6.548545579423436
HR,HR036,BASE,2020,0.0,6.137139097209334
HR,HR036,BASE,2030,0.0,7.495098082593601
HR,HR036,HIGH,2012,0.0,0.0
HR,HR036,HIGH,2020,0.0,0.0
HR,HR036,HIGH,2030,0.0,0.0
HR,HR036,TECH,2012,0.0,6.548545579423436
HR,HR036,TECH,2020,0.0,6.137139097209334
HR,HR036,TECH,2030,0.0,7.495098082593601
HR,HR036,UD01,2012,0.0,6.548545579423436
HR,HR036,UD01,2020,0.0,6.137139097209334
HR,HR036,UD01,2030,0.0,7.495098082593601
HR,HR036,UD02,2012,0.0,6.548545579423436
HR,HR036,UD02,2020,0.0,6.137139097209334
HR,HR036,UD02,2030,0.0,7.495098082593601
HR,HR036,UD03,2012,0.0,0.0
HR,HR036,UD03,2020,0.0,0.0
HR,HR036,UD03,2030,0.0,0.0
HR,HR036,UD04,2012,0.0,0.0
HR,HR036,UD04,2020,0.0,0.0
HR,HR036,UD04,2030,0.0,0.0
HR,HR036,UD05,2012,0.0,0.0
HR,HR036,UD05,2020,0.0,0.0
HR,HR036,UD05,2030,0.0,0.0
HR,HR036,UD06,2012,0.0,0.0
HR,HR036,UD06,2020,0.0,0.0
HR,HR036,UD06,2030,0.0,0.0
HR,HR036,UD07,2012,0.0,0.0
HR,HR036,UD07,2020,0.0,0.0
HR,HR036,UD07,2030,0.0,0.0
HR,HR036,UD08,2012,0.0,0.0
HR,HR036,UD08,2020,0.0,0.0
HR,HR036,UD08,2030,0.0,0.0
HR,HR037,BASE,2012,0.0,8.7845182389337
HR,HR037,BASE,2020,0.0,8.232638786802966
HR,HR037,BASE,2030,0.0,10.05426701404091
HR,HR037,HIGH,2012,0.0,0.0
HR,HR037,HIGH,2020,0.0,0.0
HR,HR037,HIGH,2030,0.0,0.0
HR,HR037,TECH,2012,0.0,8.7845182389337
HR,HR037,TECH,2020,0.0,8.232638786802966
HR,HR037,TECH,2030,0.0,10.05426701404091
HR,HR037,UD01,2012,0.0,8.7845182389337
HR,HR037,UD01,2020,0.0,8.232638786802966
HR,HR037,UD01,2030,0.0,10.05426701404091
HR,HR037,UD02,2012,0.0,8.7845182389337
HR,HR037,UD02,2020,0.0,8.232638786802966
HR,HR037,UD02,2030,0.0,10.05426701404091
HR,HR037,UD03,2012,0.0,0.0
HR,HR037,UD03,2020,0.0,0.0
HR,HR037,UD03,2030,0.0,0.0
HR,HR037,UD04,2012,0.0,0.0
HR,HR037,UD04,2020,0.0,0.0
HR,HR037,UD04,2030,0.0,0.0
HR,HR037,UD05,2012,0.0,0.0
HR,HR037,UD05,2020,0.0,0.0
HR,HR037,UD05,2030,0.0,0.0
HR,HR037,UD06,2012,0.0,0.0
HR,HR037,UD06,2020,0.0,0.0
HR,HR037,UD06,2030,0.0,0.0
HR,HR037,UD07,2012,0.0,0.0
HR,HR037,UD07,2020,0.0,0.0
HR,HR037,UD07,2030,0.0,0.0
HR,HR037,UD08,2012,0.0,0.0
HR,HR037,UD08,2020,0.0,0.0
HR,HR037,UD08,2030,0.0,0.0
HR,HR041,BASE,2012,0.0,2.151010198289819
HR,HR041,BASE,2020,0.0,2.015874918531561
HR,HR041,BASE,2030,0.0,2.461925662317943
HR,HR041,HIGH,2012,0.0,0.0
HR,HR041,HIGH,2020,0.0,0.0
HR,HR041,HIGH,2030,0.0,0.0
HR,HR041,TECH,2012,0.0,2.151010198289819
HR,HR041,TECH,2020,0.0,2.015874918531561
HR,HR041,TECH,2030,0.0,2.461925662317943
HR,HR041,UD01,2012,0.0,2.151010198289819
HR,HR041,UD01,2020,0.0,2.015874918531561
HR,HR041,UD01,2030,0.0,2.461925662317943
HR,HR041,UD02,2012,0.0,2.151010198289819
HR,HR041,UD02,2020,0.0,2.015874918531561
HR,HR041,UD02,2030,0.0,2.461925662317943
HR,HR041,UD03,2012,0.0,0.0
HR,HR041,UD03,2020,0.0,0.0
HR,HR041,UD03,2030,0.0,0.0
HR,HR041,UD04,2012,0.0,0.0
HR,HR041,UD04,2020,0.0,0.0
HR,HR041,UD04,2030,0.0,0.0
HR,HR041,UD05,2012,0.0,0.0
HR,HR041,UD05,2020,0.0,0.0
HR,HR041,UD05,2030,0.0,0.0
HR,HR041,UD06,2012,0.0,0.0
HR,HR041,UD06,2020,0.0,0.0
HR,HR041,UD06,2030,0.0,0.0
HR,HR041,UD07,2012,0.0,0.0
HR,HR041,UD07,2020,0.0,0.0
HR,HR041,UD07,2030,0.0,0.0
HR,HR041,UD08,2012,0.0,0.0
HR,HR041,UD08,2020,0.0,0.0
HR,HR041,UD08,2030,0.0,0.0
HR,HR042,BASE,2012,0.0,6.066296976402721
HR,HR042,BASE,2020,0.0,5.685187328640658
HR,HR042,BASE,2030,0.0,6.943143372040569
HR,HR042,HIGH,2012,0.0,0.0
HR,HR042,HIGH,2020,0.0,0.0
HR,HR042,HIGH,2030,0.0,0.0
HR,HR042,TECH,2012,0.0,6.066296976402721
HR,HR042,TECH,2020,0.0,5.685187328640658
HR,HR042,TECH,2030,0.0,6.943143372040569
HR,HR042,UD01,2012,0.0,6.066296976402721
HR,HR042,UD01,2020,0.0,5.685187328640658
HR,HR042,UD01,2030,0.0,6.943143372040569
HR,HR042,UD02,2012,0.0,6.066296976402721
HR,HR042,UD02,2020,0.0,5.685187328640658
HR,HR042,UD02,2030,0.0,6.943143372040569
HR,HR042,UD03,2012,0.0,0.0
HR,HR042,UD03,2020,0.0,0.0
HR,HR042,UD03,2030,0.0,0.0
HR,HR042,UD04,2012,0.0,0.0
HR,HR042,UD04,2020,0.0,0.0
HR,HR042,UD04,2030,0.0,0.0
HR,HR042,UD05,2012,0.0,0.0
HR,HR042,UD05,2020,0.0,0.0
HR,HR042,UD05,2030,0.0,0.0
HR,HR042,UD06,2012,0.0,0.0
HR,HR042,UD06,2020,0.0,0.0
HR,HR042,UD06,2030,0.0,0.0
HR,HR042,UD07,2012,0.0,0.0
HR,HR042,UD07,2020,0.0,0.0
HR,HR042,UD07,2030,0.0,0.0
HR,HR042,UD08,2012,0.0,0.0
HR,HR042,UD08,2020,0.0,0.0
HR,HR042,UD08,2030,0.0,0.0
HR,HR043,BASE,2012,0.0,3.008767907026016
HR,HR043,BASE,2020,0.0,2.81974477121434
HR,HR043,BASE,2030,0.0,3.44366703986586
HR,HR043,HIGH,2012,0.0,0.0
HR,HR043,HIGH,2020,0.0,0.0
HR,HR043,HIGH,2030,0.0,0.0
HR,HR043,TECH,2012,0.0,3.008767907026016
HR,HR043,TECH,2020,0.0,2.81974477121434
HR,HR043,TECH,2030,0.0,3.44366703986586
HR,HR043,UD01,2012,0.0,3.008767907026016
HR,HR043,UD01,2020,0.0,2.81974477121434
HR,HR043,UD01,2030,0.0,3.44366703986586
HR,HR043,UD02,2012,0.0,3.008767907026016
HR,HR043,UD02,2020,0.0,2.81974477121434
HR,HR043,UD02,2030,0.0,3.44366703986586
HR,HR043,UD03,2012,0.0,0.0
HR,HR043,UD03,2020,0.0,0.0
HR,HR043,UD03,2030,0.0,0.0
HR,HR043,UD04,2012,0.0,0.0
HR,HR043,UD04,2020,0.0,0.0
HR,HR043,UD04,2030,0.0,0.0
HR,HR043,UD05,2012,0.0,0.0
HR,HR043,UD05,2020,0.0,0.0
HR,HR043,UD05,2030,0.0,0.0
HR,HR043,UD06,2012,0.0,0.0
HR,HR043,UD06,2020,0.0,0.0
HR,HR043,UD06,2030,0.0,0.0
HR,HR043,UD07,2012,0.0,0.0
HR,HR043,UD07,2020,0.0,0.0
HR,HR043,UD07,2030,0.0,0.0
HR,HR043,UD08,2012,0.0,0.0
HR,HR043,UD08,2020,0.0,0.0
HR,HR043,UD08,2030,0.0,0.0
HR,HR044,BASE,2012,0.0,1.7121385452948579
HR,HR044,BASE,2020,0.0,1.604574982143335
HR,HR044,BASE,2030,0.0,1.9596177765481642
HR,HR044,HIGH,2012,0.0,0.0
HR,HR044,HIGH,2020,0.0,0.0
HR,HR044,HIGH,2030,0.0,0.0
HR,HR044,TECH,2012,0.0,1.7121385452948579
HR,HR044,TECH,2020,0.0,1.604574982143335
HR,HR044,TECH,2030,0.0,1.9596177765481642
HR,HR044,UD01,2012,0.0,1.7121385452948579
HR,HR044,UD01,2020,0.0,1.604574982143335
HR,HR044,UD01,2030,0.0,1.9596177765481642
HR,HR044,UD02,2012,0.0,1.7121385452948579
HR,HR044,UD02,2020,0.0,1.604574982143335
HR,HR044,UD02,2030,0.0,1.9596177765481642
HR,HR044,UD03,2012,0.0,0.0
HR,HR044,UD03,2020,0.0,0.0
HR,HR044,UD03,2030,0.0,0.0
HR,HR044,UD04,2012,0.0,0.0
HR,HR044,UD04,2020,0.0,0.0
HR,HR044,UD04,2030,0.0,0.0
HR,HR044,UD05,2012,0.0,0.0
HR,HR044,UD05,2020,0.0,0.0
HR,HR044,UD05,2030,0.0,0.0
HR,HR044,UD06,2012,0.0,0.0
HR,HR044,UD06,2020,0.0,0.0
HR,HR044,UD06,2030,0.0,0.0
HR,HR044,UD07,2012,0.0,0.0
HR,HR044,UD07,2020,0.0,0.0
HR,HR044,UD07,2030,0.0,0.0
HR,HR044,UD08,2012,0.0,0.0
HR,HR044,UD08,2020,0.0,0.0
HR,HR044,UD08,2030,0.0,0.0
HR,HR045,BASE,2012,0.0,4.970363209746431
HR,HR045,BASE,2020,0.0,4.658104614513714
HR,HR045,BASE,2030,0.0,5.688799033516715
HR,HR045,HIGH,2012,0.0,0.0
HR,HR045,HIGH,2020,0.0,0.0
HR,HR045,HIGH,2030,0.0,0.0
HR,HR045,TECH,2012,0.0,4.970363209746431
HR,HR045,TECH,2020,0.0,4.658104614513714
HR,HR045,TECH,2030,0.0,5.688799033516715
HR,HR045,UD01,2012,0.0,4.970363209746431
HR,HR045,UD01,2020,0.0,4.658104614513714
HR,HR045,UD01,2030,0.0,5.688799033516715
HR,HR045,UD02,2012,0.0,4.970363209746431
HR,HR045,UD02,2020,0.0,4.658104614513714
HR,HR045,UD02,2030,0.0,5.688799033516715
HR,HR045,UD03,2012,0.0,0.0
HR,HR045,UD03,2020,0.0,0.0
HR,HR045,UD03,2030,0.0,0.0
HR,HR045,UD04,2012,0.0,0.0
HR,HR045,UD04,2020,0.0,0.0
HR,HR045,UD04,2030,0.0,0.0
HR,HR045,UD05,2012,0.0,0.0
HR,HR045,UD05,2020,0.0,0.0
HR,HR045,UD05,2030,0.0,0.0
HR,HR045,UD06,2012,0.0,0.0
HR,HR045,UD06,2020,0.0,0.0
HR,HR045,UD06,2030,0.0,0.0
HR,HR045,UD07,2012,0.0,0.0
HR,HR045,UD07,2020,0.0,0.0
HR,HR045,UD07,2030,0.0,0.0
HR,HR045,UD08,2012,0.0,0.0
HR,HR045,UD08,2020,0.0,0.0
HR,HR045,UD08,2030,0.0,0.0
HR,HR046,BASE,2012,0.0,2.257223655505056
HR,HR046,BASE,2020,0.0,2.115415610891347
HR,HR046,BASE,2030,0.0,2.5834916298850064
HR,HR046,HIGH,2012,0.0,0.0
HR,HR046,HIGH,2020,0.0,0.0
HR,HR046,HIGH,2030,0.0,0.0
HR,HR046,TECH,2012,0.0,2.257223655505056
HR,HR046,TECH,2020,0.0,2.115415610891347
HR,HR046,TECH,2030,0.0,2.5834916298850064
HR,HR046,UD01,2012,0.0,2.257223655505056
HR,HR046,UD01,2020,0.0,2.115415610891347
HR,HR046,UD01,2030,0.0,2.5834916298850064
HR,HR046,UD02,2012,0.0,2.257223655505056
HR,HR046,UD02,2020,0.0,2.115415610891347
HR,HR046,UD02,2030,0.0,2.5834916298850064
HR,HR046,UD03,2012,0.0,0.0
